Collection_Timestamp,Discharge_(cmd)
03/17/2007 02:10,471.41:q=A
03/17/2007 02:20,471.41:q=A
03/17/2007 02:30,471.41:q=A
03/17/2007 02:40,471.41:q=A
03/17/2007 02:50,471.41:q=A
03/17/2007 03:00,471.41:q=A
03/17/2007 03:10,471.41:q=A
03/17/2007 03:20,471.41:q=A
03/17/2007 03:30,471.41:q=A
03/17/2007 03:40,471.41:q=A
03/17/2007 03:50,471.41:q=A
03/17/2007 04:00,471.41:q=A
03/17/2007 04:10,471.41:q=A
03/17/2007 04:20,471.41:q=A
03/17/2007 04:30,471.41:q=A
03/17/2007 04:40,471.41:q=A
03/17/2007 04:50,471.41:q=A
03/17/2007 05:00,471.41:q=A
03/17/2007 05:10,471.41:q=A
03/17/2007 05:20,471.41:q=A
03/17/2007 05:30,471.41:q=A
03/17/2007 05:40,471.41:q=A
03/17/2007 05:50,471.41:q=A
03/17/2007 06:00,471.41:q=A
03/17/2007 06:10,471.41:q=A
03/17/2007 06:20,471.41:q=A
03/17/2007 06:30,471.41:q=A
03/17/2007 06:40,471.41:q=A
03/17/2007 06:50,471.41:q=A
03/17/2007 07:00,471.41:q=U
03/17/2007 07:10,471.41:q=U
03/17/2007 07:20,471.41:q=U
03/17/2007 07:30,471.41:q=U
03/17/2007 07:40,471.41:q=U
03/17/2007 07:50,471.41:q=U
03/17/2007 08:00,471.41:q=U
03/17/2007 08:10,471.41:q=U
03/17/2007 08:20,471.41:q=U
03/17/2007 08:30,471.41:q=U
03/17/2007 08:40,471.41:q=U
03/17/2007 08:50,467.82:q=U
03/17/2007 09:00,464.23:q=U
03/17/2007 09:10,460.63:q=U
03/17/2007 09:20,457.04:q=U
03/17/2007 09:30,453.45:q=U
03/17/2007 09:40,449.85:q=U
03/17/2007 09:50,446.26:q=U
03/17/2007 10:00,442.67:q=U
03/17/2007 10:10,439.07:q=U
03/17/2007 10:20,435.48:q=U
03/17/2007 10:30,431.89:q=U
03/17/2007 10:40,428.3:q=U
03/17/2007 10:50,424.7:q=U
03/17/2007 11:00,421.11:q=U
03/17/2007 11:10,417.52:q=U
03/17/2007 11:20,413.92:q=U
03/17/2007 11:30,410.33:q=U
03/17/2007 11:40,406.74:q=U
03/17/2007 11:50,403.14:q=U
03/17/2007 12:00,399.55:q=U
03/17/2007 12:10,395.96:q=U
03/17/2007 12:20,392.36:q=U
03/17/2007 12:30,388.77:q=U
03/17/2007 12:40,385.18:q=U
03/17/2007 12:50,381.58:q=U
03/17/2007 13:00,377.99:q=U
03/17/2007 13:10,374.4:q=U
03/17/2007 13:20,370.81:q=U
03/17/2007 13:30,367.21:q=U
03/17/2007 13:40,363.62:q=U
03/17/2007 13:50,360.03:q=U
03/17/2007 14:00,356.43:q=U
03/17/2007 14:10,352.84:q=U
03/17/2007 14:20,349.25:q=U
03/17/2007 14:30,345.65:q=U
03/17/2007 14:40,342.06:q=U
03/17/2007 14:50,338.47:q=U
03/17/2007 15:00,338.47:q=U
03/17/2007 15:10,338.47:q=U
03/17/2007 15:20,338.47:q=U
03/17/2007 15:30,338.47:q=U
03/17/2007 15:40,338.47:q=U
03/17/2007 15:50,338.47:q=U
03/17/2007 16:00,338.47:q=U
03/17/2007 16:10,338.47:q=U
03/17/2007 16:20,338.47:q=U
03/17/2007 16:30,338.47:q=U
03/17/2007 16:40,338.47:q=U
03/17/2007 16:50,338.47:q=U
03/17/2007 17:00,338.47:q=U
03/17/2007 17:10,338.47:q=U
03/17/2007 17:20,338.47:q=U
03/17/2007 17:30,338.47:q=U
03/17/2007 17:40,338.47:q=U
03/17/2007 17:50,338.47:q=U
03/17/2007 18:00,338.47:q=U
03/17/2007 18:10,338.47:q=U
03/17/2007 18:20,338.47:q=U
03/17/2007 18:30,338.47:q=U
03/17/2007 18:40,338.47:q=U
03/17/2007 18:50,338.47:q=U
03/17/2007 19:00,338.47:q=U
03/17/2007 19:10,338.47:q=U
03/17/2007 19:20,338.47:q=U
03/17/2007 19:30,338.47:q=U
03/17/2007 19:40,338.47:q=U
03/17/2007 19:50,338.47:q=U
03/17/2007 20:00,338.47:q=U
03/17/2007 20:10,338.47:q=U
03/17/2007 20:20,338.47:q=U
03/17/2007 20:30,338.47:q=U
03/17/2007 20:40,338.47:q=U
03/17/2007 20:50,338.47:q=U
03/17/2007 21:00,338.47:q=U
03/17/2007 21:10,338.47:q=U
03/17/2007 21:20,338.47:q=U
03/17/2007 21:30,338.47:q=U
03/17/2007 21:40,338.47:q=U
03/17/2007 21:50,338.47:q=U
03/17/2007 22:00,338.47:q=U
03/17/2007 22:10,338.47:q=U
03/17/2007 22:20,338.47:q=U
03/17/2007 22:30,338.47:q=U
03/17/2007 22:40,338.47:q=U
03/17/2007 22:50,338.47:q=U
03/17/2007 23:00,338.47:q=U
03/17/2007 23:10,338.47:q=U
03/17/2007 23:20,338.47:q=U
03/17/2007 23:30,338.47:q=U
03/17/2007 23:40,338.47:q=U
03/17/2007 23:50,338.47:q=U
03/18/2007 00:00,338.47:q=U
03/18/2007 00:10,338.47:q=U
03/18/2007 00:20,338.47:q=U
03/18/2007 00:30,338.47:q=U
03/18/2007 00:40,338.47:q=U
03/18/2007 00:50,338.47:q=U
03/18/2007 01:00,338.47:q=A
03/18/2007 01:10,338.47:q=A
03/18/2007 01:20,338.47:q=A
03/18/2007 01:30,338.47:q=A
03/18/2007 01:40,338.47:q=A
03/18/2007 01:50,338.47:q=A
03/18/2007 02:00,335.72:q=A
03/18/2007 02:10,332.96:q=A
03/18/2007 02:20,330.21:q=A
03/18/2007 02:30,327.46:q=A
03/18/2007 02:40,324.71:q=A
03/18/2007 02:50,321.96:q=A
03/18/2007 03:00,319.2:q=A
03/18/2007 03:10,316.45:q=A
03/18/2007 03:20,313.7:q=A
03/18/2007 03:30,310.95:q=A
03/18/2007 03:40,308.2:q=A
03/18/2007 03:50,305.45:q=A
03/18/2007 04:00,302.69:q=A
03/18/2007 04:10,299.94:q=A
03/18/2007 04:20,297.19:q=A
03/18/2007 04:30,294.44:q=A
03/18/2007 04:40,291.69:q=A
03/18/2007 04:50,288.94:q=A
03/18/2007 05:00,286.18:q=U
03/18/2007 05:10,283.43:q=U
03/18/2007 05:20,280.68:q=U
03/18/2007 05:30,277.93:q=U
03/18/2007 05:40,275.18:q=U
03/18/2007 05:50,272.42:q=U
03/18/2007 06:00,269.67:q=U
03/18/2007 06:10,266.92:q=U
03/18/2007 06:20,264.17:q=U
03/18/2007 06:30,261.42:q=U
03/18/2007 06:40,258.67:q=U
03/18/2007 06:50,255.91:q=U
03/18/2007 07:00,253.16:q=U
03/18/2007 07:10,250.41:q=U
03/18/2007 07:20,247.66:q=U
03/18/2007 07:30,244.91:q=U
03/18/2007 07:40,242.15:q=U
03/18/2007 07:50,239.4:q=U
03/18/2007 08:00,236.65:q=U
03/18/2007 08:10,236.65:q=U
03/18/2007 08:20,236.65:q=U
03/18/2007 08:30,236.65:q=U
03/18/2007 08:40,236.65:q=U
03/18/2007 08:50,236.65:q=U
03/18/2007 09:00,236.65:q=U
03/18/2007 09:10,236.65:q=U
03/18/2007 09:20,236.65:q=U
03/18/2007 09:30,236.65:q=U
03/18/2007 09:40,236.65:q=U
03/18/2007 09:50,236.65:q=U
03/18/2007 10:00,236.65:q=U
03/18/2007 10:10,236.65:q=U
03/18/2007 10:20,236.65:q=U
03/18/2007 10:30,236.65:q=U
03/18/2007 10:40,236.65:q=U
03/18/2007 10:50,236.65:q=U
03/18/2007 11:00,236.65:q=U
03/18/2007 11:10,236.65:q=U
03/18/2007 11:20,236.65:q=U
03/18/2007 11:30,236.65:q=U
03/18/2007 11:40,236.65:q=U
03/18/2007 11:50,236.65:q=U
03/18/2007 12:00,236.65:q=U
03/18/2007 12:10,236.65:q=U
03/18/2007 12:20,236.65:q=U
03/18/2007 12:30,236.65:q=U
03/18/2007 12:40,236.65:q=U
03/18/2007 12:50,236.65:q=U
03/18/2007 13:00,236.65:q=U
03/18/2007 13:10,236.65:q=U
03/18/2007 13:20,236.65:q=U
03/18/2007 13:30,236.65:q=U
03/18/2007 13:40,236.65:q=U
03/18/2007 13:50,236.65:q=U
03/18/2007 14:00,236.65:q=A
03/18/2007 14:10,236.65:q=A
03/18/2007 14:20,236.65:q=A
03/18/2007 14:30,236.65:q=A
03/18/2007 14:40,236.65:q=A
03/18/2007 14:50,236.65:q=A
03/18/2007 15:00,236.65:q=A
03/18/2007 15:10,236.65:q=A
03/18/2007 15:20,236.65:q=A
03/18/2007 15:30,236.65:q=A
03/18/2007 15:40,236.65:q=A
03/18/2007 15:50,236.65:q=A
03/18/2007 16:00,236.65:q=A
03/18/2007 16:10,236.65:q=A
03/18/2007 16:20,236.65:q=A
03/18/2007 16:30,236.65:q=A
03/18/2007 16:40,236.65:q=A
03/18/2007 16:50,236.65:q=A
03/18/2007 17:00,236.65:q=A
03/18/2007 17:10,236.65:q=A
03/18/2007 17:20,236.65:q=A
03/18/2007 17:30,236.65:q=A
03/18/2007 17:40,236.65:q=A
03/18/2007 17:50,236.65:q=A
03/18/2007 18:00,236.65:q=A
03/18/2007 18:10,236.65:q=A
03/18/2007 18:20,236.65:q=A
03/18/2007 18:30,236.65:q=A
03/18/2007 18:40,236.65:q=A
03/18/2007 18:50,236.65:q=A
03/18/2007 19:00,236.65:q=A
03/18/2007 19:10,236.65:q=A
03/18/2007 19:20,236.65:q=A
03/18/2007 19:30,236.65:q=A
03/18/2007 19:40,236.65:q=A
03/18/2007 19:50,236.65:q=A
03/18/2007 20:00,236.65:q=A
03/18/2007 20:10,236.65:q=A
03/18/2007 20:20,236.65:q=A
03/18/2007 20:30,236.65:q=A
03/18/2007 20:40,236.65:q=A
03/18/2007 20:50,236.65:q=A
03/18/2007 21:00,236.65:q=A
03/18/2007 21:10,236.65:q=A
03/18/2007 21:20,236.65:q=A
03/18/2007 21:30,236.65:q=A
03/18/2007 21:40,236.65:q=A
03/18/2007 21:50,236.65:q=A
03/18/2007 22:00,236.65:q=A
03/18/2007 22:10,236.65:q=A
03/18/2007 22:20,236.65:q=A
03/18/2007 22:30,236.65:q=A
03/18/2007 22:40,236.65:q=A
03/18/2007 22:50,236.65:q=A
03/18/2007 23:00,236.65:q=A
03/18/2007 23:10,236.65:q=A
03/18/2007 23:20,236.65:q=A
03/18/2007 23:30,236.65:q=A
03/18/2007 23:40,236.65:q=A
03/18/2007 23:50,236.65:q=A
03/19/2007 00:00,236.65:q=A
03/19/2007 00:10,236.65:q=A
03/19/2007 00:20,236.65:q=A
03/19/2007 00:30,236.65:q=A
03/19/2007 00:40,236.65:q=A
03/19/2007 00:50,236.65:q=A
03/19/2007 01:00,236.65:q=A
03/19/2007 01:10,236.65:q=A
03/19/2007 01:20,236.65:q=A
03/19/2007 01:30,236.65:q=A
03/19/2007 01:40,236.65:q=A
03/19/2007 01:50,236.65:q=A
03/19/2007 02:00,234.59:q=A
03/19/2007 02:10,232.53:q=A
03/19/2007 02:20,230.47:q=A
03/19/2007 02:30,228.41:q=A
03/19/2007 02:40,226.35:q=A
03/19/2007 02:50,224.28:q=A
03/19/2007 03:00,222.22:q=U
03/19/2007 03:10,220.16:q=U
03/19/2007 03:20,218.1:q=U
03/19/2007 03:30,216.04:q=U
03/19/2007 03:40,213.98:q=U
03/19/2007 03:50,211.92:q=U
03/19/2007 04:00,209.86:q=U
03/19/2007 04:10,207.79:q=U
03/19/2007 04:20,205.73:q=U
03/19/2007 04:30,203.67:q=U
03/19/2007 04:40,201.61:q=U
03/19/2007 04:50,199.55:q=U
03/19/2007 05:00,197.49:q=U
03/19/2007 05:10,195.43:q=U
03/19/2007 05:20,193.37:q=U
03/19/2007 05:30,191.31:q=U
03/19/2007 05:40,189.24:q=U
03/19/2007 05:50,187.18:q=U
03/19/2007 06:00,185.12:q=U
03/19/2007 06:10,183.06:q=U
03/19/2007 06:20,181:q=U
03/19/2007 06:30,178.94:q=U
03/19/2007 06:40,176.88:q=U
03/19/2007 06:50,174.82:q=U
03/19/2007 07:00,172.75:q=U
03/19/2007 07:10,170.69:q=U
03/19/2007 07:20,168.63:q=U
03/19/2007 07:30,166.57:q=U
03/19/2007 07:40,164.51:q=U
03/19/2007 07:50,162.45:q=U
03/19/2007 08:00,160.39:q=U
03/19/2007 08:10,160.39:q=U
03/19/2007 08:20,160.39:q=U
03/19/2007 08:30,160.39:q=U
03/19/2007 08:40,160.39:q=U
03/19/2007 08:50,160.39:q=U
03/19/2007 09:00,160.39:q=U
03/19/2007 09:10,160.39:q=U
03/19/2007 09:20,160.39:q=U
03/19/2007 09:30,160.39:q=U
03/19/2007 09:40,160.39:q=U
03/19/2007 09:50,162.45:q=U
03/19/2007 10:00,164.51:q=U
03/19/2007 10:10,166.57:q=U
03/19/2007 10:20,168.63:q=U
03/19/2007 10:30,170.69:q=U
03/19/2007 10:40,172.75:q=U
03/19/2007 10:50,174.82:q=U
03/19/2007 11:00,176.88:q=U
03/19/2007 11:10,178.94:q=U
03/19/2007 11:20,181:q=U
03/19/2007 11:30,183.06:q=U
03/19/2007 11:40,185.12:q=U
03/19/2007 11:50,187.18:q=U
03/19/2007 12:00,189.24:q=U
03/19/2007 12:10,191.31:q=U
03/19/2007 12:20,193.37:q=U
03/19/2007 12:30,195.43:q=U
03/19/2007 12:40,197.49:q=U
03/19/2007 12:50,199.55:q=U
03/19/2007 13:00,201.61:q=U
03/19/2007 13:10,203.67:q=U
03/19/2007 13:20,205.73:q=U
03/19/2007 13:30,207.79:q=U
03/19/2007 13:40,209.86:q=U
03/19/2007 13:50,211.92:q=U
03/19/2007 14:00,213.98:q=A
03/19/2007 14:10,216.04:q=A
03/19/2007 14:20,218.1:q=A
03/19/2007 14:30,220.16:q=A
03/19/2007 14:40,222.22:q=A
03/19/2007 14:50,224.28:q=A
03/19/2007 15:00,226.35:q=A
03/19/2007 15:10,228.41:q=A
03/19/2007 15:20,228.41:q=A
03/19/2007 15:30,228.41:q=A
03/19/2007 15:40,228.41:q=A
03/19/2007 15:50,228.41:q=A
03/19/2007 16:00,226.35:q=A
03/19/2007 16:10,224.28:q=A
03/19/2007 16:20,222.22:q=A
03/19/2007 16:30,220.16:q=A
03/19/2007 16:40,218.1:q=A
03/19/2007 16:50,218.1:q=A
03/19/2007 17:00,218.1:q=A
03/19/2007 17:10,218.1:q=A
03/19/2007 17:20,218.1:q=A
03/19/2007 17:30,218.1:q=A
03/19/2007 17:40,218.1:q=A
03/19/2007 17:50,218.1:q=A
03/19/2007 18:00,218.1:q=A
03/19/2007 18:10,218.1:q=A
03/19/2007 18:20,218.1:q=A
03/19/2007 18:30,218.1:q=A
03/19/2007 18:40,218.1:q=A
03/19/2007 18:50,220.85:q=A
03/19/2007 19:00,223.6:q=A
03/19/2007 19:10,226.36:q=A
03/19/2007 19:20,229.11:q=A
03/19/2007 19:30,231.86:q=A
03/19/2007 19:40,234.61:q=A
03/19/2007 19:50,237.36:q=A
03/19/2007 20:00,240.12:q=A
03/19/2007 20:10,242.87:q=A
03/19/2007 20:20,245.62:q=A
03/19/2007 20:30,248.37:q=A
03/19/2007 20:40,251.12:q=A
03/19/2007 20:50,253.87:q=A
03/19/2007 21:00,256.63:q=A
03/19/2007 21:10,259.38:q=A
03/19/2007 21:20,262.13:q=A
03/19/2007 21:30,266.94:q=A
03/19/2007 21:40,271.76:q=A
03/19/2007 21:50,276.57:q=A
03/19/2007 22:00,281.38:q=A
03/19/2007 22:10,286.19:q=A
03/19/2007 22:20,291.01:q=A
03/19/2007 22:30,295.82:q=A
03/19/2007 22:40,300.63:q=A
03/19/2007 22:50,302.69:q=A
03/19/2007 23:00,305.45:q=A
03/19/2007 23:10,308.2:q=A
03/19/2007 23:20,310.95:q=A
03/19/2007 23:30,313.7:q=A
03/19/2007 23:40,316.45:q=A
03/19/2007 23:50,319.2:q=A
03/20/2007 00:00,321.96:q=A
03/20/2007 00:10,324.71:q=A
03/20/2007 00:20,327.46:q=A
03/20/2007 00:30,330.21:q=A
03/20/2007 00:40,332.96:q=A
03/20/2007 00:50,335.72:q=A
03/20/2007 01:00,335.72:q=A
03/20/2007 01:10,335.72:q=A
03/20/2007 01:20,335.72:q=A
03/20/2007 01:30,332.96:q=A
03/20/2007 01:40,332.96:q=A
03/20/2007 01:50,330.21:q=A
03/20/2007 02:00,327.46:q=A
03/20/2007 02:10,324.71:q=A
03/20/2007 02:20,321.96:q=A
03/20/2007 02:30,319.2:q=A
03/20/2007 02:40,316.45:q=A
03/20/2007 02:50,313.7:q=A
03/20/2007 03:00,310.95:q=A
03/20/2007 03:10,308.2:q=A
03/20/2007 03:20,305.45:q=A
03/20/2007 03:30,302.69:q=A
03/20/2007 03:40,299.94:q=A
03/20/2007 03:50,297.19:q=A
03/20/2007 04:00,294.44:q=A
03/20/2007 04:10,291.69:q=A
03/20/2007 04:20,288.94:q=A
03/20/2007 04:30,286.18:q=A
03/20/2007 04:40,283.43:q=A
03/20/2007 04:50,280.68:q=A
03/20/2007 05:00,280.68:q=A
03/20/2007 05:10,277.93:q=A
03/20/2007 05:20,275.18:q=A
03/20/2007 05:30,272.42:q=A
03/20/2007 05:40,269.67:q=A
03/20/2007 05:50,266.92:q=A
03/20/2007 06:00,264.17:q=A
03/20/2007 06:10,261.42:q=A
03/20/2007 06:20,258.67:q=A
03/20/2007 06:30,255.91:q=A
03/20/2007 06:40,253.16:q=A
03/20/2007 06:50,250.41:q=A
03/20/2007 07:00,247.66:q=A
03/20/2007 07:10,244.91:q=A
03/20/2007 07:20,242.15:q=A
03/20/2007 07:30,239.4:q=A
03/20/2007 07:40,239.4:q=A
03/20/2007 07:50,236.65:q=A
03/20/2007 08:00,236.65:q=A
03/20/2007 08:10,236.65:q=A
03/20/2007 08:20,236.65:q=A
03/20/2007 08:30,236.65:q=A
03/20/2007 08:40,236.65:q=A
03/20/2007 08:50,236.65:q=A
03/20/2007 09:00,236.65:q=A
03/20/2007 09:10,236.65:q=A
03/20/2007 09:20,236.65:q=A
03/20/2007 09:30,239.4:q=A
03/20/2007 09:40,242.15:q=A
03/20/2007 09:50,244.91:q=A
03/20/2007 10:00,247.66:q=A
03/20/2007 10:10,250.41:q=A
03/20/2007 10:20,253.16:q=A
03/20/2007 10:30,255.91:q=A
03/20/2007 10:40,258.67:q=A
03/20/2007 10:50,261.42:q=A
03/20/2007 11:00,264.17:q=A
03/20/2007 11:10,266.92:q=A
03/20/2007 11:20,269.67:q=A
03/20/2007 11:30,272.42:q=A
03/20/2007 11:40,275.18:q=A
03/20/2007 11:50,277.93:q=A
03/20/2007 12:00,280.68:q=A
03/20/2007 12:10,283.43:q=A
03/20/2007 12:20,286.18:q=A
03/20/2007 12:30,288.94:q=A
03/20/2007 12:40,291.69:q=A
03/20/2007 12:50,294.44:q=A
03/20/2007 13:00,297.19:q=A
03/20/2007 13:10,299.94:q=A
03/20/2007 13:20,302.69:q=A
03/20/2007 13:30,305.45:q=A
03/20/2007 13:40,308.2:q=A
03/20/2007 13:50,310.95:q=A
03/20/2007 14:00,317.29:q=A
03/20/2007 14:10,323.64:q=A
03/20/2007 14:20,329.98:q=A
03/20/2007 14:30,336.33:q=A
03/20/2007 14:40,342.67:q=A
03/20/2007 14:50,349.02:q=A
03/20/2007 15:00,355.36:q=A
03/20/2007 15:10,361.71:q=A
03/20/2007 15:20,368.05:q=A
03/20/2007 15:30,374.4:q=A
03/20/2007 15:40,377.99:q=A
03/20/2007 15:50,381.58:q=A
03/20/2007 16:00,385.18:q=A
03/20/2007 16:10,388.77:q=A
03/20/2007 16:20,392.36:q=A
03/20/2007 16:30,400.56:q=A
03/20/2007 16:40,408.76:q=A
03/20/2007 16:50,416.95:q=A
03/20/2007 17:00,425.15:q=A
03/20/2007 17:10,433.35:q=A
03/20/2007 17:20,441.54:q=A
03/20/2007 17:30,449.74:q=A
03/20/2007 17:40,457.94:q=A
03/20/2007 17:50,466.13:q=A
03/20/2007 18:00,474.33:q=A
03/20/2007 18:10,482.52:q=A
03/20/2007 18:20,490.72:q=A
03/20/2007 18:30,498.92:q=A
03/20/2007 18:40,507.11:q=A
03/20/2007 18:50,515.31:q=A
03/20/2007 19:00,523.51:q=A
03/20/2007 19:10,531.7:q=A
03/20/2007 19:20,539.9:q=A
03/20/2007 19:30,641.73:q=A
03/20/2007 19:40,641.73:q=A
03/20/2007 19:50,641.73:q=A
03/20/2007 20:00,641.73:q=A
03/20/2007 20:10,641.73:q=A
03/20/2007 20:20,641.73:q=A
03/20/2007 20:30,641.73:q=A
03/20/2007 20:40,641.73:q=A
03/20/2007 20:50,641.73:q=A
03/20/2007 21:00,641.73:q=A
03/20/2007 21:10,641.73:q=A
03/20/2007 21:20,641.73:q=A
03/20/2007 21:30,641.73:q=A
03/20/2007 21:40,641.73:q=A
03/20/2007 21:50,641.73:q=A
03/20/2007 22:00,641.73:q=A
03/20/2007 22:10,641.73:q=A
03/20/2007 22:20,641.73:q=A
03/20/2007 22:30,641.73:q=A
03/20/2007 22:40,641.73:q=A
03/20/2007 22:50,641.73:q=A
03/20/2007 23:00,641.73:q=A
03/20/2007 23:10,856.37:q=A
03/20/2007 23:20,856.37:q=A
03/20/2007 23:30,856.37:q=A
03/20/2007 23:40,856.37:q=A
03/20/2007 23:50,856.37:q=A
03/21/2007 00:00,856.37:q=A
03/21/2007 00:10,856.37:q=A
03/21/2007 00:20,856.37:q=A
03/21/2007 00:30,856.37:q=A
03/21/2007 00:40,856.37:q=A
03/21/2007 00:50,856.37:q=A
03/21/2007 01:00,856.37:q=A
03/21/2007 01:10,856.37:q=A
03/21/2007 01:20,856.37:q=A
03/21/2007 01:30,856.37:q=A
03/21/2007 01:40,856.37:q=A
03/21/2007 01:50,856.37:q=A
03/21/2007 02:00,856.37:q=A
03/21/2007 02:10,856.37:q=A
03/21/2007 02:20,856.37:q=A
03/21/2007 02:30,856.37:q=A
03/21/2007 02:40,856.37:q=A
03/21/2007 02:50,856.37:q=A
03/21/2007 03:00,856.37:q=A
03/21/2007 03:10,856.37:q=A
03/21/2007 03:20,856.37:q=A
03/21/2007 03:30,856.37:q=A
03/21/2007 03:40,856.37:q=A
03/21/2007 03:50,856.37:q=A
03/21/2007 04:00,856.37:q=U
03/21/2007 04:10,856.37:q=U
03/21/2007 04:20,856.37:q=U
03/21/2007 04:30,856.37:q=U
03/21/2007 04:40,856.37:q=U
03/21/2007 04:50,856.37:q=U
03/21/2007 05:00,856.37:q=U
03/21/2007 05:10,856.37:q=U
03/21/2007 05:20,856.37:q=U
03/21/2007 05:30,856.37:q=U
03/21/2007 05:40,856.37:q=U
03/21/2007 05:50,856.37:q=U
03/21/2007 06:00,856.37:q=U
03/21/2007 06:10,856.37:q=U
03/21/2007 06:20,856.37:q=U
03/21/2007 06:30,856.37:q=U
03/21/2007 06:40,856.37:q=U
03/21/2007 06:50,856.37:q=U
03/21/2007 07:00,856.37:q=U
03/21/2007 07:10,856.37:q=U
03/21/2007 07:20,856.37:q=U
03/21/2007 07:30,856.37:q=U
03/21/2007 07:40,856.37:q=U
03/21/2007 07:50,856.37:q=U
03/21/2007 08:00,856.37:q=U
03/21/2007 08:10,856.37:q=U
03/21/2007 08:20,641.73:q=U
03/21/2007 08:30,641.73:q=U
03/21/2007 08:40,641.73:q=U
03/21/2007 08:50,641.73:q=U
03/21/2007 09:00,641.73:q=U
03/21/2007 09:10,641.73:q=U
03/21/2007 09:20,641.73:q=U
03/21/2007 09:30,641.73:q=U
03/21/2007 09:40,641.73:q=U
03/21/2007 09:50,641.73:q=U
03/21/2007 10:00,641.73:q=U
03/21/2007 10:10,641.73:q=U
03/21/2007 10:20,641.73:q=U
03/21/2007 10:30,641.73:q=U
03/21/2007 10:40,641.73:q=U
03/21/2007 10:50,641.73:q=U
03/21/2007 11:00,641.73:q=U
03/21/2007 11:10,641.73:q=U
03/21/2007 11:20,641.73:q=U
03/21/2007 11:30,641.73:q=U
03/21/2007 11:40,641.73:q=U
03/21/2007 11:50,641.73:q=U
03/21/2007 12:00,641.73:q=U
03/21/2007 12:10,641.73:q=U
03/21/2007 12:20,641.73:q=U
03/21/2007 12:30,641.73:q=U
03/21/2007 12:40,641.73:q=U
03/21/2007 12:50,641.73:q=U
03/21/2007 13:00,641.73:q=A
03/21/2007 13:10,641.73:q=A
03/21/2007 13:20,641.73:q=A
03/21/2007 13:30,641.73:q=A
03/21/2007 13:40,641.73:q=A
03/21/2007 13:50,641.73:q=A
03/21/2007 14:00,641.73:q=A
03/21/2007 14:10,641.73:q=A
03/21/2007 14:20,641.73:q=A
03/21/2007 14:30,641.73:q=A
03/21/2007 14:40,641.73:q=A
03/21/2007 14:50,641.73:q=A
03/21/2007 15:00,641.73:q=A
03/21/2007 15:10,641.73:q=A
03/21/2007 15:20,641.73:q=A
03/21/2007 15:30,641.73:q=A
03/21/2007 15:40,641.73:q=A
03/21/2007 15:50,641.73:q=A
03/21/2007 16:00,641.73:q=A
03/21/2007 16:10,641.73:q=A
03/21/2007 16:20,641.73:q=A
03/21/2007 16:30,641.73:q=A
03/21/2007 16:40,641.73:q=A
03/21/2007 16:50,641.73:q=A
03/21/2007 17:00,641.73:q=A
03/21/2007 17:10,641.73:q=A
03/21/2007 17:20,641.73:q=A
03/21/2007 17:30,641.73:q=A
03/21/2007 17:40,641.73:q=A
03/21/2007 17:50,641.73:q=A
03/21/2007 18:00,641.73:q=A
03/21/2007 18:10,641.73:q=A
03/21/2007 18:20,641.73:q=A
03/21/2007 18:30,641.73:q=A
03/21/2007 18:40,641.73:q=A
03/21/2007 18:50,641.73:q=A
03/21/2007 19:00,641.73:q=A
03/21/2007 19:10,641.73:q=A
03/21/2007 19:20,641.73:q=A
03/21/2007 19:30,641.73:q=A
03/21/2007 19:40,641.73:q=A
03/21/2007 19:50,641.73:q=A
03/21/2007 20:00,641.73:q=A
03/21/2007 20:10,641.73:q=A
03/21/2007 20:20,641.73:q=A
03/21/2007 20:30,641.73:q=A
03/21/2007 20:40,641.73:q=A
03/21/2007 20:50,641.73:q=A
03/21/2007 21:00,641.73:q=A
03/21/2007 21:10,641.73:q=A
03/21/2007 21:20,641.73:q=A
03/21/2007 21:30,641.73:q=A
03/21/2007 21:40,641.73:q=A
03/21/2007 21:50,641.73:q=A
03/21/2007 22:00,641.73:q=A
03/21/2007 22:10,641.73:q=A
03/21/2007 22:20,641.73:q=A
03/21/2007 22:30,641.73:q=A
03/21/2007 22:40,641.73:q=A
03/21/2007 22:50,641.73:q=A
03/21/2007 23:00,641.73:q=A
03/21/2007 23:10,641.73:q=A
03/21/2007 23:20,641.73:q=A
03/21/2007 23:30,641.73:q=A
03/21/2007 23:40,641.73:q=A
03/21/2007 23:50,641.73:q=A
03/22/2007 00:00,641.73:q=A
03/22/2007 00:10,641.73:q=A
03/22/2007 00:20,641.73:q=A
03/22/2007 00:30,641.73:q=A
03/22/2007 00:40,641.73:q=A
03/22/2007 00:50,641.73:q=A
03/22/2007 01:00,641.73:q=A
03/22/2007 01:10,641.73:q=A
03/22/2007 01:20,641.73:q=A
03/22/2007 01:30,641.73:q=A
03/22/2007 01:40,641.73:q=A
03/22/2007 01:50,641.73:q=A
03/22/2007 02:00,641.73:q=A
03/22/2007 02:10,641.73:q=A
03/22/2007 02:20,641.73:q=A
03/22/2007 02:30,641.73:q=A
03/22/2007 02:40,641.73:q=A
03/22/2007 02:50,641.73:q=A
03/22/2007 03:00,641.73:q=A
03/22/2007 03:10,641.73:q=A
03/22/2007 03:20,641.73:q=A
03/22/2007 03:30,641.73:q=A
03/22/2007 03:40,641.73:q=A
03/22/2007 03:50,641.73:q=A
03/22/2007 04:00,641.73:q=A
03/22/2007 04:10,641.73:q=A
03/22/2007 04:20,641.73:q=A
03/22/2007 04:30,641.73:q=A
